fechacreacion;numeroincidente;duraciondias;idservicio;idtipodeservicio;identorno;idprioridad;idestado
2021-05-12;INC002000054728;13.7658;108;1;0;4;9
2021-05-12;INC002000054729;36.7628;108;1;0;4;9
2021-05-12;INC002000054730;9.74706;63;1;0;4;9
2021-05-12;INC002000054731;13.7462;25;1;0;4;9
2021-05-12;INC002000054732;26.7442;15;1;2;1;10
2021-05-12;INC002000054733;7.7366;41;2;2;1;9
2021-05-12;INC002000054734;7.72737;29;2;2;4;10
2021-05-12;INC002000054735;7.72644;68;2;2;4;9
2021-05-12;INC002000054736;11.7259;154;1;0;4;9
2021-05-12;INC002000054737;7.72403;29;2;2;2;10
2021-05-12;INC002000054738;8.72267;165;1;2;4;9
2021-05-12;INC002000054739;21.7226;47;2;2;1;10
2021-05-12;INC002000054741;7.71707;175;1;0;4;9
2021-05-12;INC002000054742;8.71657;175;1;0;4;9
2021-05-12;INC002000054743;12.7099;172;2;0;2;10
2021-05-12;INC002000054744;12.7096;21;2;2;1;10
2021-05-12;INC002000054745;9.70854;115;1;0;4;9
2021-05-12;INC002000054746;19.7026;15;2;2;1;9
2021-05-12;INC002000054747;8.68991;165;1;2;4;9
2021-05-12;INC002000054748;12.6886;47;2;2;4;10
2021-05-12;INC002000054749;12.6735;129;1;1;4;11
2021-05-12;INC002000054750;7.67216;47;1;1;1;11
2021-05-12;INC002000054751;13.6642;33;1;0;1;9
2021-05-12;INC002000054752;19.662;23;1;2;4;9
2021-05-12;INC002000054753;7.66164;33;1;0;1;9
2021-05-12;INC002000054754;8.66103;165;1;2;4;9
2021-05-12;INC002000054755;13.6489;165;1;2;4;9
2021-05-12;INC002000054756;7.64626;68;1;0;4;9
2021-05-12;INC002000054757;12.625;175;1;0;4;9
2021-05-12;INC002000054758;9.62299;80;1;0;1;9
2021-05-12;INC002000054759;9.61941;8;1;2;4;9
2021-05-12;INC002000054760;12.6097;63;1;0;4;10
2021-05-12;INC002000054761;9.60545;47;2;1;1;9
2021-05-12;INC002000054762;13.5815;68;2;2;1;10
2021-05-12;INC002000054763;15.5378;82;2;2;1;10
2021-05-12;INC002000054764;8.51763;18;1;2;4;9
2021-05-12;INC002000054765;7.51191;47;2;2;4;10
2021-05-12;INC002000054766;7.50397;47;1;1;4;11
2021-05-12;INC002000054767;9.49988;172;1;1;4;11
2021-05-12;INC002000054768;7.49718;115;2;2;1;10
2021-05-12;INC002000054769;12.4929;101;1;0;4;9
2021-05-12;INC002000054770;14.4922;168;1;0;4;9
2021-05-12;INC002000054771;14.4913;63;1;0;4;9
2021-05-12;INC002000054772;15.4896;63;1;0;4;9
2021-05-12;INC002000054773;8.48793;39;2;2;4;10
2021-05-12;INC002000054774;9.48693;63;1;0;4;9
2021-05-12;INC002000054775;14.4847;175;2;0;1;9
2021-05-12;INC002000054776;9.47647;129;1;0;4;9
2021-05-12;INC002000054777;12.4635;105;2;2;1;9
2021-05-12;INC002000054779;7.45208;146;1;0;1;9
2021-05-12;INC002000054780;9.45001;161;1;0;1;9
2021-05-12;INC002000054781;7.44101;162;2;2;4;10
2021-05-12;INC002000054782;8.43785;154;1;0;4;9
2021-05-12;INC002000054784;9.40228;165;1;2;1;9
2021-05-12;INC002000054785;8.40189;39;2;2;2;10
2021-05-12;INC002000054786;8.40097;108;2;2;1;10
2021-05-12;INC002000054787;35.3941;115;2;2;1;10
2021-05-12;INC002000054788;7.39284;175;1;0;4;11
2021-05-12;INC002000054789;8.36372;103;2;0;1;10
2021-05-12;INC002000054790;12.344;175;2;0;4;9
2021-05-12;INC002000054791;18.3317;157;2;2;1;10
2021-05-12;INC002000054792;8.27722;115;2;1;1;11
2021-05-12;INC002000054793;29.2547;60;1;0;4;10
2021-05-12;INC002000054794;12.1959;77;2;0;4;10
2021-05-12;INC002000054795;30.1831;109;1;0;4;9
2021-05-13;INC002000054796;8.14347;148;2;2;3;10
2021-05-13;INC002000054797;19.1286;63;1;1;1;11
2021-05-13;INC002000054798;15.127;90;1;0;4;9
2021-05-13;INC002000054799;7.07171;168;2;2;1;10
2021-05-13;INC002000054800;7.92426;109;2;2;1;10
2021-05-12;INC002000054801;7.6228;175;2;0;2;9
2021-05-12;INC002000054802;7.62192;175;2;0;2;9
2021-05-12;INC002000054803;58.6214;175;2;0;2;10
2021-05-12;INC002000054804;8.62067;175;2;0;2;10
2021-05-12;INC002000054805;22.6201;175;2;0;2;10
2021-05-12;INC002000054806;48.6195;175;2;0;2;10
2021-05-12;INC002000054807;8.59981;172;1;2;1;11
2021-05-12;INC002000054808;9.59759;60;1;0;1;9
2021-05-12;INC002000054809;12.597;15;1;2;4;9
2021-05-12;INC002000054810;7.5881;53;1;1;4;11
2021-05-12;INC002000054811;12.5647;68;2;2;1;10
2021-05-12;INC002000054812;9.55859;41;1;1;2;11
2021-05-12;INC002000054813;9.55815;41;1;1;2;11
2021-05-12;INC002000054814;9.55766;41;1;1;2;11
2021-05-12;INC002000054815;50.5541;72;1;2;1;10
2021-05-12;INC002000054816;8.47285;165;1;2;4;9
2021-05-12;INC002000054817;8.47268;161;1;2;2;9
2021-05-12;INC002000054818;28.4687;47;2;2;4;10
2021-05-12;INC002000054819;8.46686;15;1;2;4;9
2021-05-12;INC002000054820;7.46476;105;2;2;1;10
2021-05-12;INC002000054821;8.46049;165;1;2;4;9
2021-05-12;INC002000054823;8.45522;165;1;2;4;9
2021-05-12;INC002000054824;13.4398;47;2;2;1;10
2021-05-12;INC002000054825;8.43784;39;1;2;2;11
2021-05-12;INC002000054827;8.4251;165;1;2;4;9
2021-05-12;INC002000054828;8.42407;129;1;0;4;9
2021-05-12;INC002000054829;12.4202;165;1;2;4;9
2021-05-12;INC002000054830;15.4192;47;2;2;1;10
2021-05-12;INC002000054831;16.4189;165;2;2;2;10
2021-05-12;INC002000054832;8.41767;165;1;2;4;9
2021-05-13;INC002000054833;19.8937;167;2;2;1;10
2021-05-13;INC002000054835;22.7407;15;1;2;1;9
2021-05-13;INC002000054836;7.71856;41;1;2;2;9
2021-05-13;INC002000054837;11.6858;175;2;0;1;10
2021-05-13;INC002000054838;26.6779;154;1;0;4;9
2021-05-13;INC002000054839;8.67552;162;2;2;4;10
2021-05-13;INC002000054840;14.6645;175;1;0;4;9
2021-05-13;INC002000054841;10.663;53;1;2;1;9
2021-05-13;INC002000054842;11.6571;47;1;2;4;11
2021-05-13;INC002000054843;36.6503;168;1;2;4;10
2021-05-13;INC002000054845;12.6283;165;1;2;4;9
2021-05-13;INC002000054846;8.62379;129;2;2;1;10
2021-05-13;INC002000054847;32.6222;47;2;2;4;10
2021-05-13;INC002000054848;7.6208;39;1;2;2;11
2021-05-13;INC002000054849;18.6178;175;2;0;2;10
2021-05-13;INC002000054850;7.61631;47;2;2;4;10
2021-05-13;INC002000054851;7.59674;129;1;1;4;9
2021-05-13;INC002000054852;7.58582;39;1;1;4;11
2021-05-13;INC002000054853;8.58418;165;2;2;1;10
2021-05-13;INC002000054855;22.5777;162;2;2;4;10
2021-05-13;INC002000054856;76.5734;68;2;1;4;11
2021-05-13;INC002000054857;7.56519;129;2;2;4;10
2021-05-13;INC002000054858;8.55535;154;1;0;4;9
2021-05-13;INC002000054859;7.55392;68;1;0;4;9
2021-05-13;INC002000054860;12.5537;103;2;0;4;10
2021-05-13;INC002000054862;39.5171;72;1;2;4;10
2021-05-13;INC002000054863;10.5151;129;1;0;1;10
2021-05-13;INC002000054864;10.5126;47;1;1;4;11
2021-05-13;INC002000054865;21.512;60;1;0;1;10
2021-05-13;INC002000054866;12.4965;175;1;0;4;9
2021-05-13;INC002000054867;19.4961;60;1;0;4;9
2021-05-13;INC002000054868;28.4851;157;1;0;4;9
2021-05-13;INC002000054869;7.48255;108;2;2;1;10
2021-05-13;INC002000054870;41.4672;101;1;0;1;10
2021-05-13;INC002000054871;12.4641;129;2;0;1;10
2021-05-13;INC002000054872;8.46269;47;2;2;4;10
2021-05-13;INC002000054873;8.45571;72;2;2;2;10
2021-05-13;INC002000054874;15.448;63;1;0;1;10
2021-05-13;INC002000054875;8.44396;39;2;2;1;10
2021-05-13;INC002000054876;8.44215;7;1;0;4;9
2021-05-13;INC002000054877;145.263;162;2;2;4;14
2021-05-13;INC002000054878;7.42838;165;2;2;4;10
2021-05-13;INC002000054879;32.4226;175;2;0;1;10
2021-05-13;INC002000054880;18.4177;129;1;2;1;11
2021-05-13;INC002000054881;26.4129;108;2;2;1;10
2021-05-13;INC002000054882;8.41117;72;2;2;1;10
2021-05-13;INC002000054883;12.3988;103;2;0;1;10
2021-05-13;INC002000054884;7.387;101;2;2;3;10
2021-05-14;INC002000054885;144.653;47;2;2;1;3
2021-05-14;INC002000054886;9.80213;47;1;1;4;11
2021-05-14;INC002000054887;7.79087;129;2;2;1;10
2021-05-14;INC002000054888;7.78966;129;2;2;1;10
2021-05-14;INC002000054889;7.77109;5;2;0;1;10
2021-05-14;INC002000054890;31.7192;165;1;2;2;9
2021-05-14;INC002000054891;7.71618;129;1;1;4;11
2021-05-14;INC002000054892;7.70196;15;1;2;1;9
2021-05-14;INC002000054893;11.6948;129;1;1;4;11
2021-05-14;INC002000054894;19.6844;168;2;2;1;10
2021-05-14;INC002000054895;25.6834;119;2;2;2;10
2021-05-14;INC002000054896;7.68045;68;2;2;4;10
2021-05-14;INC002000054897;11.6774;60;1;0;4;9
2021-05-14;INC002000054898;25.6743;108;1;0;4;10
2021-05-14;INC002000054899;7.6661;47;1;2;4;9
2021-05-14;INC002000054900;24.6488;115;2;2;2;10
2021-05-13;INC002000054901;7.86227;68;2;2;1;10
2021-05-13;INC002000054902;8.85685;25;2;0;1;10
2021-05-13;INC002000054904;7.81521;41;1;1;2;11
2021-05-13;INC002000054905;8.81112;8;1;2;1;11
2021-05-13;INC002000054906;7.80307;47;2;2;4;10
2021-05-13;INC002000054907;21.7966;175;2;0;2;10
2021-05-13;INC002000054908;7.78907;175;1;0;4;9
2021-05-13;INC002000054909;7.78791;53;2;2;4;10
2021-05-13;INC002000054910;7.78556;175;2;0;1;10
2021-05-13;INC002000054911;7.78155;47;2;1;2;11
2021-05-13;INC002000054912;19.776;175;2;0;1;10
2021-05-13;INC002000054913;32.7747;129;2;2;1;10
2021-05-13;INC002000054914;8.76741;25;2;0;1;10
2021-05-13;INC002000054915;8.75793;1;2;0;4;10
2021-05-13;INC002000054916;10.752;47;1;2;4;11
2021-05-13;INC002000054917;7.75031;175;2;0;2;10
2021-05-13;INC002000054918;7.75027;175;1;0;4;9
2021-05-13;INC002000054919;7.74837;170;1;0;4;9
2021-05-13;INC002000054920;20.7456;103;2;0;1;10
2021-05-13;INC002000054921;33.738;72;2;2;2;10
2021-05-13;INC002000054922;12.7376;175;1;0;4;9
2021-05-13;INC002000054923;48.7344;111;1;0;2;10
2021-05-13;INC002000054924;7.73259;101;1;0;4;9
2021-05-13;INC002000054925;11.7261;129;2;2;4;10
2021-05-13;INC002000054926;7.72257;39;1;2;1;9
2021-05-13;INC002000054927;14.7199;103;2;0;1;10
2021-05-13;INC002000054928;8.71811;175;1;0;4;9
2021-05-13;INC002000054929;14.7164;175;1;0;4;9
2021-05-13;INC002000054930;8.7135;148;1;2;1;9
2021-05-13;INC002000054931;18.7085;108;1;0;4;9
2021-05-13;INC002000054932;11.7027;29;1;2;4;9
2021-05-13;INC002000054933;7.69841;63;1;1;4;11
2021-05-13;INC002000054934;13.6951;63;1;0;4;9
2021-05-13;INC002000054935;56.6911;59;1;0;4;9
2021-05-13;INC002000054936;8.69036;39;1;2;4;9
2021-05-13;INC002000054937;27.687;63;1;0;1;9
2021-05-13;INC002000054938;7.68635;63;1;0;4;9
2021-05-13;INC002000054939;7.68192;103;2;0;4;10
2021-05-13;INC002000054940;15.6648;146;1;0;4;10
2021-05-13;INC002000054941;39.6648;68;1;0;4;10
2021-05-13;INC002000054942;14.6564;165;2;2;1;10
2021-05-13;INC002000054943;7.65019;165;2;2;4;10
2021-05-13;INC002000054944;34.541;29;1;2;2;9
2021-05-13;INC002000054945;8.47434;172;2;2;2;10
2021-05-13;INC002000054946;13.4097;53;1;1;4;9
2021-05-13;INC002000054947;27.4013;47;1;2;4;9
2021-05-13;INC002000054948;8.4005;39;2;2;1;10
2021-05-13;INC002000054949;17.3983;146;1;0;4;9
2021-05-13;INC002000054950;8.39296;63;1;0;4;9
2021-05-13;INC002000054951;8.39234;129;1;0;4;9
2021-05-13;INC002000054952;8.38981;129;1;0;4;9
2021-05-13;INC002000054953;7.37351;146;1;0;4;9
2021-05-13;INC002000054954;22.3369;103;2;0;1;10
2021-05-13;INC002000054955;19.3348;175;2;0;1;10
2021-05-13;INC002000054956;18.3322;63;1;0;4;9
2021-05-13;INC002000054957;8.28016;41;2;2;1;10
2021-05-13;INC002000054958;8.27525;39;1;2;4;9
2021-05-13;INC002000054959;17.2544;108;2;0;4;10
2021-05-13;INC002000054960;8.23458;80;2;2;1;9
2021-05-14;INC002000054961;8.13205;129;2;2;1;10
2021-05-14;INC002000054962;18.998;68;1;0;4;9
2021-05-14;INC002000054963;10.9801;68;1;0;4;9
2021-05-14;INC002000054964;17.9485;60;1;0;4;10
2021-05-14;INC002000054965;7.9087;162;1;2;4;11
2021-05-14;INC002000054966;7.88705;108;2;2;1;10
2021-05-14;INC002000054967;7.84047;112;1;0;4;9
2021-05-14;INC002000054968;10.8319;47;1;1;4;11
2021-05-14;INC002000054969;10.8273;47;1;1;4;11
2021-05-14;INC002000054970;10.826;47;1;1;4;11
2021-05-14;INC002000054971;14.8082;63;1;0;4;9
2021-05-14;INC002000054972;7.80691;175;2;0;1;11
2021-05-14;INC002000054973;17.8056;165;2;2;4;10
2021-05-14;INC002000054974;7.77328;172;1;1;1;11
2021-05-14;INC002000054975;25.7552;63;2;2;4;10
2021-05-14;INC002000054976;19.7355;165;1;2;4;9
2021-05-14;INC002000054978;12.7227;129;1;0;4;9
2021-05-14;INC002000054979;7.72168;129;2;2;4;10
2021-05-14;INC002000054980;24.697;47;2;2;4;10
2021-05-14;INC002000054981;7.696;47;1;2;4;9
2021-05-14;INC002000054982;7.69427;68;1;0;1;9
2021-05-14;INC002000054983;7.68741;157;1;0;4;9
2021-05-14;INC002000054984;7.68382;8;1;2;4;9
2021-05-14;INC002000054986;13.6756;109;2;2;1;10
2021-05-14;INC002000054987;13.6544;90;2;2;4;10
2021-05-14;INC002000054988;7.65338;129;2;2;4;10
2021-05-14;INC002000054990;19.6301;63;2;2;4;10
2021-05-14;INC002000054991;10.6284;129;1;2;4;11
2021-05-14;INC002000054992;10.6245;129;1;0;4;9
2021-05-14;INC002000054993;7.62201;25;1;0;4;9
2021-05-14;INC002000054994;17.6211;129;1;0;4;9
2021-05-14;INC002000054995;10.6184;129;1;1;4;9
2021-05-14;INC002000054996;11.6163;53;2;2;1;10
2021-05-14;INC002000054997;11.6161;63;1;0;4;9
2021-05-14;INC002000054998;10.6157;72;1;2;4;9
2021-05-14;INC002000054999;14.6152;129;2;2;4;10
2021-05-14;INC002000055000;19.6089;175;1;0;4;9
2021-05-14;INC002000055001;9.75507;47;2;2;1;10
2021-05-14;INC002000055101;81.6422;162;2;2;4;10
2021-05-14;INC002000055102;9.64182;151;2;2;4;10
2021-05-14;INC002000055105;19.63;129;2;2;4;10
2021-05-14;INC002000055106;10.578;47;1;1;4;11
2021-05-14;INC002000055107;45.5501;53;1;2;4;10
2021-05-14;INC002000055108;7.526;129;1;2;2;11
2021-05-14;INC002000055109;45.5242;175;2;0;1;10
2021-05-15;INC002000055110;9.01439;135;2;2;4;9
2021-05-15;INC002000055111;7.7656;33;2;2;3;10
2021-05-16;INC002000055112;9.12487;129;2;2;4;10
2021-05-16;INC002000055113;8.83561;90;2;2;1;10
2021-05-16;INC002000055114;8.71564;148;2;2;3;10
2021-05-16;INC002000055115;12.5468;5;2;2;2;10
2021-05-16;INC002000055116;8.1976;41;2;2;1;10
2021-05-16;INC002000055117;8.17876;115;2;2;1;10
2021-05-17;INC002000055118;15.0301;146;1;0;4;9
2021-05-17;INC002000055119;10.9367;108;2;2;4;10
2021-05-17;INC002000055120;7.81612;175;1;0;2;9
2021-05-17;INC002000055121;8.8131;15;1;2;4;9
2021-05-17;INC002000055122;8.80118;146;1;0;4;9
2021-05-17;INC002000055123;7.79894;72;1;2;4;9
2021-05-17;INC002000055124;8.79634;165;2;2;4;10
2021-05-17;INC002000055125;51.7841;129;2;2;4;10
2021-05-17;INC002000055126;7.78025;175;2;0;4;10
2021-05-17;INC002000055127;70.773;63;1;0;1;10
2021-05-17;INC002000055129;70.7691;63;1;0;1;10
2021-05-17;INC002000055130;28.7686;47;1;1;4;9
2021-05-17;INC002000055131;7.7592;161;1;0;2;9
2021-05-17;INC002000055133;8.75425;146;1;0;4;9
2021-05-17;INC002000055134;7.73513;72;2;2;1;10
2021-05-17;INC002000055135;9.73325;129;1;0;4;9
2021-05-17;INC002000055136;33.694;33;1;0;4;10
2021-05-17;INC002000055137;14.6928;29;1;2;4;9
2021-05-17;INC002000055138;17.6515;72;2;2;1;10
2021-05-17;INC002000055139;7.64797;175;1;0;4;9
2021-05-17;INC002000055140;86.5841;47;1;2;4;10
2021-05-17;INC002000055141;8.58233;82;2;2;1;10
2021-05-17;INC002000055142;15.5523;108;2;2;4;10
2021-05-17;INC002000055143;7.53413;80;1;0;1;10
2021-05-17;INC002000055144;11.5317;165;2;2;4;10
2021-05-17;INC002000055145;51.5211;151;1;2;1;10
2021-05-17;INC002000055146;11.5196;165;2;2;4;10
2021-05-17;INC002000055147;7.5194;63;2;2;1;10
2021-05-17;INC002000055148;14.4656;103;1;0;4;9
2021-05-17;INC002000055149;7.46367;47;2;2;4;10
2021-05-17;INC002000055150;16.4547;175;2;0;1;10
2021-05-17;INC002000055151;7.45036;39;2;2;4;10
2021-05-17;INC002000055152;8.40586;29;1;2;2;9
2021-05-17;INC002000055153;8.40506;168;1;1;4;11
2021-05-17;INC002000055154;16.4044;60;1;0;4;9
2021-05-17;INC002000055156;11.399;129;1;0;4;9
2021-05-17;INC002000055157;14.3925;103;1;0;4;9
2021-05-17;INC002000055158;71.3736;135;1;0;4;10
2021-05-17;INC002000055159;7.36028;47;1;2;1;9
2021-05-17;INC002000055160;8.32497;47;1;2;1;9
2021-05-17;INC002000055161;8.32013;45;1;2;4;9
2021-05-17;INC002000055162;8.27534;157;1;0;4;9
2021-05-17;INC002000055163;10.2203;175;1;0;4;9
2021-05-17;INC002000055164;15.1994;175;1;0;1;10
2021-05-17;INC002000055165;7.1798;139;2;2;3;10
2021-05-18;INC002000055166;8.14919;157;2;2;1;10
2021-05-18;INC002000055167;10.0798;135;2;2;1;9
2021-05-18;INC002000055168;7.92066;115;2;2;3;10
2021-05-18;INC002000055170;7.88255;80;2;2;1;9
2021-05-18;INC002000055171;8.78326;129;2;2;4;10
2021-05-18;INC002000055172;11.7736;47;2;2;1;10
2021-05-18;INC002000055175;8.64594;25;2;0;4;10
2021-05-18;INC002000055176;7.6333;129;1;0;4;9
2021-05-18;INC002000055177;8.6299;123;2;0;1;10
2021-05-18;INC002000055178;7.62846;129;1;0;4;9
2021-05-18;INC002000055179;42.6226;47;2;2;1;10
2021-05-18;INC002000055183;7.53034;165;2;2;4;10
2021-05-18;INC002000055184;8.52757;68;1;0;4;9
2021-05-18;INC002000055186;19.5188;47;1;2;4;9
2021-05-18;INC002000055187;19.5184;47;1;2;4;9
2021-05-18;INC002000055188;8.51742;53;2;2;1;10
2021-05-18;INC002000055189;7.51588;175;2;0;4;10
2021-05-18;INC002000055190;42.5144;175;2;0;1;10
2021-05-18;INC002000055191;22.4938;175;2;0;4;10
2021-05-18;INC002000055192;8.49072;175;2;0;1;10
2021-05-18;INC002000055193;10.4899;60;1;2;4;11
2021-05-18;INC002000055194;9.48831;25;2;0;4;10
2021-05-18;INC002000055195;18.4815;168;1;2;1;11
2021-05-18;INC002000055196;7.46703;129;1;0;4;9
2021-05-18;INC002000055197;15.4638;47;2;2;4;10
2021-05-18;INC002000055198;8.46117;47;2;2;1;10
2021-05-18;INC002000055199;15.4449;1;1;2;4;9
2021-05-18;INC002000055200;7.43797;146;1;0;4;9
2021-05-14;INC002000055201;7.60265;14;1;0;4;9
2021-05-14;INC002000055202;9.59522;129;2;2;4;10
2021-05-14;INC002000055203;7.5937;43;1;0;4;9
2021-05-14;INC002000055204;7.59131;129;1;0;1;9
2021-05-14;INC002000055205;7.59067;43;1;0;4;9
2021-05-14;INC002000055206;7.5894;41;2;2;1;10
2021-05-14;INC002000055207;12.585;23;1;2;4;9
2021-05-14;INC002000055208;10.5841;47;2;2;4;10
2021-05-14;INC002000055209;11.5837;25;2;0;1;10
2021-05-14;INC002000055210;13.5827;25;2;0;4;10
2021-05-14;INC002000055211;7.54984;129;1;0;4;9
2021-05-14;INC002000055212;22.5486;53;2;2;1;10
2021-05-14;INC002000055213;7.54769;43;1;0;4;9
2021-05-14;INC002000055214;15.5401;129;1;0;4;9
2021-05-14;INC002000055216;7.52497;68;1;0;1;9
2021-05-14;INC002000055217;17.4707;63;1;0;1;9
2021-05-14;INC002000055218;16.4641;157;1;0;4;9
2021-05-14;INC002000055219;11.4582;129;1;2;1;10
2021-05-14;INC002000055221;10.4432;175;1;0;4;9
2021-05-14;INC002000055222;7.44119;175;1;0;4;9
2021-05-14;INC002000055223;10.4226;63;2;2;1;10
2021-05-14;INC002000055224;10.3993;129;1;0;4;9
2021-05-14;INC002000055225;28.3832;25;1;0;4;9
2021-05-14;INC002000055226;19.2936;103;2;0;1;10
2021-05-14;INC002000055227;8.22641;115;2;2;1;10
2021-05-14;INC002000055228;12.2216;63;1;1;4;11
2021-05-14;INC002000055229;10.2154;47;1;2;4;9
2021-05-14;INC002000055230;8.16756;41;2;2;3;10
2021-05-15;INC002000055231;10.1488;47;2;2;1;10
2021-05-15;INC002000055232;10.1466;47;2;2;1;10
2021-05-15;INC002000055233;7.69963;18;1;0;4;9
2021-05-15;INC002000055234;7.65578;90;2;2;3;10
2021-05-15;INC002000055235;7.65172;109;2;2;3;10
2021-05-15;INC002000055236;7.59038;115;2;2;1;9
2021-05-15;INC002000055237;7.331;115;1;0;1;9
2021-05-15;INC002000055238;9.31804;41;2;2;1;10
2021-05-16;INC002000055239;12.7553;168;1;1;2;11
2021-05-16;INC002000055240;7.68559;115;2;2;2;10
2021-05-16;INC002000055241;8.62037;47;1;1;4;11
2021-05-16;INC002000055242;14.5455;5;1;2;4;9
2021-05-16;INC002000055243;8.39777;41;2;2;1;9
2021-05-17;INC002000055244;7.94314;68;2;2;1;10
2021-05-17;INC002000055245;7.82385;115;2;2;4;10
2021-05-17;INC002000055246;15.804;60;2;2;1;10
2021-05-17;INC002000055247;7.79616;175;1;0;4;9
2021-05-17;INC002000055248;8.79409;165;2;2;1;10
2021-05-17;INC002000055249;9.79132;129;1;0;1;10
2021-05-17;INC002000055250;13.7703;157;1;1;4;11
2021-05-17;INC002000055251;7.75491;172;1;2;4;11
2021-05-17;INC002000055252;14.7548;172;2;2;4;10
2021-05-17;INC002000055253;64.7546;53;2;1;4;9
2021-05-17;INC002000055254;8.75367;39;1;2;1;11
2021-05-17;INC002000055255;9.7534;129;2;2;1;10
2021-05-17;INC002000055256;10.7464;129;2;2;1;10
2021-05-17;INC002000055257;7.74512;172;2;2;4;10
2021-05-17;INC002000055258;8.74501;25;1;0;4;9
2021-05-17;INC002000055259;7.7414;129;1;0;4;9
2021-05-17;INC002000055260;8.73325;23;1;2;4;9
2021-05-17;INC002000055261;10.7255;47;1;1;4;11
2021-05-17;INC002000055262;7.72405;103;1;0;4;9
2021-05-17;INC002000055263;13.723;175;2;0;1;10
2021-05-17;INC002000055264;7.7186;47;1;2;1;11
2021-05-17;INC002000055265;9.71557;103;2;0;1;10
2021-05-17;INC002000055266;14.7155;41;2;2;4;10
2021-05-17;INC002000055267;141.542;47;1;2;4;3
2021-05-17;INC002000055268;14.7081;129;2;2;4;10
2021-05-17;INC002000055269;24.7028;47;2;2;1;10
2021-05-17;INC002000055271;8.69881;165;1;2;4;9
2021-05-17;INC002000055272;11.6928;28;1;2;4;9
2021-05-17;INC002000055273;9.68442;175;2;0;4;10
2021-05-17;INC002000055274;23.6799;8;1;2;4;9
2021-05-17;INC002000055275;9.67787;8;1;2;4;9
2021-05-17;INC002000055276;23.6771;1;1;0;4;11
2021-05-17;INC002000055277;7.66811;175;1;0;4;9
2021-05-17;INC002000055278;7.6647;172;1;1;4;11
2021-05-17;INC002000055279;15.661;103;2;0;1;10
2021-05-17;INC002000055280;25.6583;47;2;2;1;10
2021-05-17;INC002000055281;15.6472;25;2;0;4;10
2021-05-17;INC002000055282;14.6457;25;1;0;4;9
2021-05-17;INC002000055283;8.63869;25;2;0;4;11
2021-05-17;INC002000055284;7.63185;172;1;2;1;11
2021-05-17;INC002000055285;7.63042;14;1;0;4;9
2021-05-17;INC002000055286;7.62796;108;1;0;4;9
2021-05-17;INC002000055287;14.6273;115;1;2;1;10
2021-05-17;INC002000055288;7.62477;154;1;1;4;11
2021-05-17;INC002000055289;9.62351;103;2;0;4;10
2021-05-17;INC002000055290;9.622;165;2;2;4;10
2021-05-17;INC002000055291;8.61764;39;1;2;1;9
2021-05-17;INC002000055292;28.6172;47;1;2;4;10
2021-05-17;INC002000055293;9.61023;47;1;2;4;9
2021-05-17;INC002000055294;7.60867;80;2;2;1;10
2021-05-17;INC002000055295;7.60336;33;1;0;4;9
2021-05-17;INC002000055297;7.55481;72;1;2;4;9
2021-05-17;INC002000055298;7.51609;129;2;2;4;10
2021-05-17;INC002000055299;23.5049;129;1;0;4;9
2021-05-17;INC002000055300;16.5045;27;1;0;4;9
2021-05-17;INC002000055301;7.49185;129;2;2;1;10
2021-05-17;INC002000055302;11.4884;47;2;2;4;10
2021-05-17;INC002000055303;9.48677;47;1;1;4;11
2021-05-17;INC002000055304;54.4818;129;2;2;1;10
2021-05-17;INC002000055305;7.47223;129;1;0;4;9
2021-05-17;INC002000055306;7.47117;129;1;0;4;9
2021-05-17;INC002000055307;8.46259;63;1;0;4;9
2021-05-17;INC002000055308;8.46134;8;1;2;4;9
2021-05-17;INC002000055309;7.46038;47;2;2;4;10
2021-05-17;INC002000055310;8.45898;47;2;2;4;10
2021-05-17;INC002000055311;18.4564;63;1;1;4;11
2021-05-17;INC002000055312;7.44488;157;2;2;1;10
